Block Lot,Address,Planning Neighborhood,Best Stat,Best Date,Units,Planning Project Description,DBI Project Description,Zoning_Generalized,Zoning_Simplified,TAZ,Total GSF (Commercial),Office,"Cult, Inst, Educ",Medical,"Prod, Dist, Rep","Ret, Ent",Visitor,Planning ID,DBI Permit,Planning Filed,DBI Filed,Expr1022,Expr1023,FirstFiled,Longitude,Latitude,ObjectID,Expr1028,LANDUSE,EntitlementStatus,sort,ACTION_SEQ,Net Added Units,Net Added SF,"Net Cult, Inst, Educ",Net Medical,Net Office,"Net Prod, Dist, Rep","Net Ret, Ent",Net Visitor,TempSelect,SiteArea,BLOCK,LOT,PARKING,PARKINGNET,ZONING,HEIGHTLIMIT
6631031,471 29th St,Central,PL Approved,10/14/10,2,Rear Yard Variance to legalize as-built condition of rear dwelling unit.,,Residential,RH-2,467,0,,,,,,,2010.0586,,7/15/10,,40-X,RH-2,15-Jul-10,-122.430355,37.7432299,4263,,Resident,-1,PL Approved,5,1,0,,,,,,,,0,6631,31,,,RH-2,40-X
3185023,173 Marston St (aka 324 Havelock St,"Ingleside, Other",PL Approved,8/19/10,1,New construction on a vacant lot to create a new 3-story single-family residential building.,,Residential,RH-1,479,0,,,,,,,2010.0698,,8/17/10,,40-X,RH-1,17-Aug-10,-122.447303,37.726904,4278,,Resident,-1,PL Approved,3,1,0,,,,,,,,0,3185,23,,,RH-1,40-X
3753008,374  5th St,East SoMa,PL Approved,12/20/10,47,"Rear yard and open space variance to convert 47 tourist hotel rooms to 47 SRO units.  Project is related to 235 O'Farrell St. site, which is proposing conversion of 23 residential hotel rooms to tourist use.  Per Chapter 41 of Admin Code, replacement room",,Mixed Use,MUR,631,0,,,,,,,2009.0765,,9/15/10,,85-X,MUR,15-Sep-10,-122.40224,37.779339,3248,53,Resident,-1,PL Approved,5,47,0,,,,,,,53,5190,3753,8,,,MUR,85-X
7520033,70 Gold Mine Dr,Central,PL Approved,,3,Demolition of existing single-family residnece and detached garage. Proposed lot merge and construction of 3 residnetial units.,,Residential,RH-1,462,0,,,,,,,2008.1218,,1/6/11,,40-X,RH-1,6-Jan-11,-122.437377,37.743961,3103,,Resident,-1,PL Approved,5,2,0,,,,,,,,4690,7520,33,,,RH-1,40-X
1101007,1301 Divisadero St,Western Addition,PL FILED,9/1/10,32,,,Mixed Use,NC-2,670,0,,,,,,,,,,,65-A,NC-2,,-122.439229,37.781605,722,,Resident,0,Planning Filed,,32,"-13,264",0,0,0,"-9,064","-4,200",0,,12375,1101,7,,,NC-2,65-A
3732112,452 Tehama St,East SoMa,PL Filed,6/22/07,20,"Demolition of existing two-story office building and construction of 20 residential dwelling units, 888 sq. ft. of retail, and five parking spaces in two buildings that would be 40 feet and 85 feet in height. Total gross sq. ft. of the project would be ap",,Mixed Use,MUR,628,888,0,0,0,0,888,0,2005.1026,,11/3/05,8/30/99,45-X/85-X,MUR,30-Aug-99,-122.405669,37.780251,1881,,Mixres,0,Planning Filed,5,20,"-4,917",0,0,"-5,805",0,888,0,,4903,3732,112,5,5,MUR,45-X/85-X
3834001,1000 16th St,Showpl/Potrero,PL FILED,10/11/06,450,"The proposed project involves the construction of three building residential complex including 450 dwelling units, 26,500gsf of ground-floor retail space and 503 off-street parking spaces.  The project would include a partial street vacation to narrow the",,Mixed Use,UMU,651,"26,500",0,0,0,0,"26,500",0,2003.0527,,2/23/06,5/8/00,68-X,UMU,8-May-00,-122.396988,37.76649,2047,,Mixres,0,Planning Filed,5,450,"26,500",0,0,0,0,"26,500",0,,136691,3833,1,503,503,UMU,68-X
647007,1634 Pine St,Western Addition,PL FILED,11/5/08,250,"Demolition of five buildings and construction of a mixed-use project with 250 dwelling units, 298 off-street parking spaces, 12,000 GSF office use, in a building ranging from 65-134 feet in height, 14 stories tall.  ",,Mixed Use,NC-3,330,"12,000","12,000",,,,0,,2004.0764,,9/28/07,11/27/00,130-E,NC-3,27-Nov-00,-122.42296,37.789593,429,,Mixres,0,Planning Filed,7,250,448,,,"12,000",,"-11,552",,,35506,647,7,298,298,NC-3,130-E
331016,231 Ellis St,Downtown,PL Filed,1/24/06,400,"The proposed project involves the demolition of seven buildings containing a mixture of commercial, residential and retail uses totaling about 105,000gsf and construction of a 735,000gsf affordable housing complex containing 11,000gsf of office space, 11,",,Mixed Use,RC-4,678,"22,000","11,000",0,0,0,"11,000",0,2002.1077,,10/15/02,,80-130-T,RC-4,15-Oct-02,-122.410011,37.785117,263,,Mixres,0,Planning Filed,5,400,"22,000",0,0,"11,000",0,"11,000",0,,84459,331,16,550,550,RC-4,80-130-T
1202002J,1282 Hayes St,Western Addition,PL FILED,4/14/08,8,CONDITIONAL USE APPEAL OF HARDING THEATHER,ERECT A FOUR STORY TEN UNIT RESIDENTIAL BLDG,Mixed Use,NC-2,610,0,,,,,,,2008.0432,2.00405E+11,4/14/08,5/7/04,65-A,NC-2,7-May-04,-122.437454,37.775158,753,,Resident,0,Planning Filed,6,8,"-13,207",0,0,0,0,"-13,207",0,,13305,1202,002J,18,,NC-2,65-A
1450008,5400 Geary Bl,Richmond,PL FILED,4/18/07,39,Existing theater building would be preserved - second floor would be expanded to create a full second floor full-service restaurant (preserving one theater screen) and ground floor would be for retail use.   New four-story mixed-use building would be cons,"ERECT  A 4 STORIES, 39 DWELLING UNITS (RESIDENTIAL CONDO/COMM & GARAGE.)",Mixed Use,NC-3,297,"2,500",,,,,"2,500",,2004.0482,2.00806E+11,6/1/04,6/27/08,40-X,NC-3,1-Jun-04,-122.477372,37.780557,874,,Mixres,0,Planning Filed,2,39,"-10,748",0,0,0,0,"-10,748",0,,40074,1450,8,132,132,NC-3,40-X
3736074,41 Tehama St,TB Combo,PL Filed,10/31/06,350,"Demolition of a parking storage building and surface parking lot and construction of 23-story, 220' tall residential building with 198 residential dwelling units, 76 ind. access. off-street parking spaces (up to max with stackers or valet), and two loadin",,Commercial,C-3-O(SD),730,0,0,0,0,0,0,0,2004.0803,,10/13/05,,200-S,C-3-O(SD),13-Oct-05,-122.39631,37.787269,1897,13,Resident,0,Planning Filed,2,350,"-1,400",0,0,0,"-1,400",0,0,13,21990,3736,74,76,-19,C-3-O(SD),200-S
3707052,2 New Montgomery St,TB Combo,PL Filed,12/4/07,125,"Convert 25 hotel rooms to residential use and construct a new 17-stroy addition for 125 dwelling units. The new proposed project would include 261,072 sq. ft. of residential, 12,823 sq. ft. of retail, 87,000 sq. ft. of parking (189 parking spaces), and 55",,Commercial,C-3-O,742,0,0,0,0,0,0,0,2005.1101,,11/29/05,,120-X/300-S,C-3-O,29-Nov-05,-122.40191,37.788432,3270,87,Resident,0,Planning Filed,,125,0,0,0,0,0,0,0,87,95105,3707,52,189,189,C-3-O,120-X/300-S
3912001,1-25 Division Street,Showpl/Potrero,PL Filed,1/26/06,100,"Demolition of existing 48,720 sq. ft. retail and industrial building and construction of 100 dwelling units, 149 parking spaces, and 19,000 sq. ft. of PDR use. Building would be six-story plus basement at approximately 65 feet in height and 227,000 gross ",,Industrial,PDR-1-G,571,"19,000",0,0,0,0,"19,000",0,2006.0112,,1/26/06,,58-X,PDR-1-D,26-Jan-06,-122.402127,37.769872,2053,,Mixres,0,Planning Filed,2,100,"-35,453",0,0,"-28,632","-15,503","8,682",0,,42084,3912,1,149,132,PDR-1-D,58-X
3725015,938 Howard St,East SoMa,PL Filed,3/27/06,154,"Demolish the existing 25,000 sq. ft. industrial building and construct a 154-unit SRO building, with 6,044 sq. ft. of commercial space, and 27 parking spaces. The new structure would be approximately 84,665 sq. ft., 85-feet in height and eight stories ove",,Mixed Use,MUR,668,"6,044",0,0,0,0,"6,044",0,2006.0437,,3/27/06,,45-X/85-X,MUR,27-Mar-06,-122.406004,37.780854,1801,,Mixres,0,Planning Filed,2,154,"-18,956",0,0,0,"-25,000","6,044",0,,10918,3725,15,27,27,MUR,45-X/85-X
6935001,1607-1649 Ocean Ave. ,Balboa Park,PL Filed,5/4/06,31,"The proposed project would demolish the five existing commercia buildings and construct a new four-story building containing 31 dwelling units, 23,519 sq. ft., and 58-car underground parking garage. ",,Mixed Use,NCT,54,0,0,0,0,0,0,0,2006.0592,,5/4/06,,45-X,Ocean Avenue NCT,4-May-06,-122.459451,37.724466,2958,,Resident,0,Planning Filed,2,31,"-19,485",0,0,"-6,180","-3,700","-9,605",0,,26056,6935,1,58,58,Ocean Avenue NCT,45-X
3753140,935 Folsom St,East SoMa,PL Filed,4/19/10,13,"Demolish existing 18,208 sq.ft. industrial structure and construct 69 residential units, 4,400 sq. ft. of retail/ restaurant and 31 parking spaces. The proposed project would be eight-story, with portions of the building at 40 and 85 feet in height and ap",,Mixed Use,MUR,631,"4,400",0,0,0,0,"4,400",0,2006.0241,,5/25/06,,45-X/85-X,MUR,25-May-06,-122.404006,37.779604,1944,,Mixres,0,Planning Filed,2,69,"-13,808",0,0,0,"-18,208","4,400",0,,14510,3753,140,31,31,MUR,45-X/85-X
3753005,205 Shipley St,East SoMa,PL Filed,5/26/06,51,"Demolition of two existing commercial buildings and construction of a four-story, residential over commercial building, containing 51 residential units, 41 parking spaces, and 6,000 sf of commercial space.",,Mixed Use,MUR,631,"6,000",0,0,0,0,"6,000",0,2006.0679,,5/26/06,,85-X,MUR,26-May-06,-122.402902,37.779577,1941,,Mixres,0,Planning Filed,2,51,"-11,000",0,0,0,0,"-11,000",0,,22801,3753,5,44,44,MUR,85-X
3148001,4550 Mission St,"South Central, Other",PL Filed,7/19/06,17,"The proposed project would demolish the existing one-story retail building and construct a new four story structure consisting of 17 dwelling units, 6,750 sq. ft. of retail, and 23 parking spaces. The building would be approximately 36,250 sq. ft. and 40 ",,Mixed Use,NC-3,56,"6,750",0,0,0,0,"6,750",0,2006.0861,,7/19/06,,40-X,NC-3,19-Jul-06,-122.434635,37.725128,1436,,Mixres,0,Planning Filed,2,17,"-3,250",0,0,0,0,"-3,250",0,,9981,3148,1,23,23,NC-3,40-X
6172037,3340 San Bruno Av,"South Central, Other",PL Filed,8/31/06,8,The proposal would demolish an existing structure containing six dwelling units and construct a new building with up to eight units.,,Residential,RM-1,44,0,0,0,0,0,0,0,2006.1078,,8/31/06,,40-X,RM-1,31-Aug-06,-122.400808,37.719836,2700,,Resident,0,Planning Filed,2,2,0,0,0,0,0,0,0,,5432,6172,37,,,RM-1,40-X
3543011,2175 Market St,Market Octavia,PL Filed,8/31/06,60,"Demolish the existing gas station and construct a six-story mixed-use building containing 60 residenital units 28 off-street parking spaces, and one 7,300 square-foot retail space at the ground floor.  The project would contain 97,900 square-feet of area ",,Mixed Use,NCT,561,"7,300",0,0,0,0,"7,300",0,2006.106,,10/17/06,,40-X/60/65-X,UPR MARKET NCT,17-Oct-06,-122.430245,37.766292,1512,,Mixres,0,Planning Filed,2,60,"5,813",0,0,0,0,"5,813",0,,18588,3543,11,28,28,UPR MARKET NCT,40-X/60/65-X
3708006,50 01st St,TB Combo,PL Filed,12/21/06,600,"The project site consist of three undeveloped lots and four buildings ranging from five to seven stories, totaling approx. 251,000 sq. ft. of office, retail, and commercial uses. There are no off-street parking or loading on the site. The proposed project",,Commercial,C-3-O,740,"1,385,000","520,000","25,000",0,0,"230,000","610,000",2006.1523,,12/21/06,,500-S,C-3-O,21-Dec-06,-122.398492,37.790316,1751,,Mixres,0,Planning Filed,2,600,"1,134,000","25,000",0,"288,000",0,"211,000","610,000",,51316,3708,6,,,C-3-O,500-S
194009,740 Washington St,Northeast,PL Filed,2/28/07,18,"The proposed project would demolish the existing 13,500 sf retail building and construct 18 new affordable studio units totaling about 7,704 gsf and a 4,450 sf ground floor senior center. The building would be approximately 50 feet in height, four-stories",,Mixed Use,CVR,792,"4,450",0,"4,450",0,0,0,0,2007.0211,,2/28/07,,50-N,CVR,28-Feb-07,-122.405733,37.795294,27,,Mixres,0,Planning Filed,2,18,"-9,050","4,450",0,0,0,"-13,500",0,,3761,194,9,,,CVR,50-N
3727004,150 07th St,WSoMa,PL Filed,4/2/07,0,Vertical and horizontal addition.,,Industrial,SLR,623,"14,558",,,,,"14,558",,2007.0317,,4/2/07,,50-X,SLR,2-Apr-07,-122.410261,37.778501,1836,53,Retail/Ent,0,Planning Filed,2,0,"10,808",,,,,"10,808",,53,3974,3727,4,,,SLR,50-X
3719010,181 Fremont St,TB Combo,PL Filed,5/15/07,140,"66-story office mixed-use high-rise project, 796,933 total gsf, 878-ft, with class A office space (floors 2-44), 140 units residential (floors 47-65), with sky lobby, and auto lift-accessed 241-space 4-level underground parking;  requiring demolition of t",,Commercial,C-3-O(SD),942,"530,316","530,316",,,,,,2007.0456,,5/15/07,,350-S,C-3-O(SD),15-May-07,-122.395424,37.789645,1773,,Mixres,0,Planning Filed,2,140,"492,866",,,"492,866",,,,,15313,3719,10,241,241,C-3-O(SD),350-S
281003,832 Sutter St,Downtown,PL Filed,8/24/08,27,The proposal is to construct a mixed-use building with no parking on an existing surface parking lot.  ,,Mixed Use,RC-4,734,"1,176",,,,,"1,176",,2007.0392,,5/15/07,,80-A,RC-4,15-May-07,-122.414151,37.788653,197,,Mixres,0,Planning Filed,3,27,"1,176",,,,,"1,176",,,4555,281,3,,,RC-4,80-A
5869014,4199 Mission St,"South Central, Other",PL Filed,8/5/08,12,"12-unit residential mixed-use, 30,995-gsf total, replacing gas station
",,Mixed Use,NC-2,69,"2,000",,,,,"2,000",,2007.0463,,5/16/07,,40-X,NC-2,16-May-07,-122.429843,37.730041,2610,,Mixres,0,Planning Filed,5,12,600,,,,,600,,,9988,5869,14,18,8,NC-2,40-X
3740027,Spear Street And Folsom St,TB Combo,PL Filed,6/8/07,85,HSG for Low- & moderate income families and individuals,,Public,P,764,0,0,0,0,0,0,0,,,6/8/07,,40-X,P,8-Jun-07,-122.391591,37.790343,1912,23,Resident,0,Planning Filed,,85,0,0,0,0,0,0,0,23,34258,3740,27,,0,P,40-X
853021,102-104 Octavia Street,Market Octavia,PL Filed,6/8/07,30,Youth housing,,Mixed Use,NCT,587,0,0,0,0,0,0,0,,,,6/8/07,50-X,HAYES NCT,8-Jun-07,-122.423554,37.773097,579,4,Resident,0,Planning Filed,2,30,0,0,0,0,0,0,0,4,13200,853,21,,0,HAYES NCT,50-X
4591A010,142 Albatross,Other S Bayshore,PL Filed,6/8/07,50,Family housing,,Residential,RM-1,386,0,0,0,0,0,0,0,,,,6/8/07,40-X,RM-1,8-Jun-07,-122.372154,37.728285,2244,,Resident,0,Planning Filed,,50,0,0,0,0,0,0,0,,,4591A,10,,0,RM-1,40-X
729046,1210 Scott Street,Western Addition,PL Filed,6/8/07,18,First-time Homeownership - avg. 80pct AMI,,Residential,RM-3,301,0,0,0,0,0,0,0,,,,6/8/07,65-A,RM-3,8-Jun-07,-122.437129,37.780997,507,,Resident,0,Planning Filed,,18,0,0,0,0,0,0,0,,20252,729,44,,0,RM-3,65-A
1176035,1907 Mcallister St,Western Addition,PL Filed,10/16/07,0,Conditional Authorization for expansion of Church in R district and Rear Yard Variance for vertical addition of existing building with full lot coverage.,,Residential,RM-1,275,"8,870",,"8,870",,,,,2007.0711,,7/17/07,,40-X,RM-1,17-Jul-07,-122.44354,37.776993,740,,CIE,0,Planning Filed,2,0,"2,364","2,364",,,,,,,4469,1176,35,,,RM-1,40-X
3756003,350 08th St,WSoMa,PL Filed,9/7/07,416,"Seven building mixed-use development for 416 rental dus in 384,000-sf, with 50K-sf retail, 8,700-sf industrial/studio, and 409-space below ground parking on site of SOMA busyard, block bounded by 8th Street, Harrison, Ringold, Gordon, totaling 634,000-sf.",,Industrial,SLR,598,"61,700",,,,"8,700","53,000",,2007.1035,,9/7/07,,40-X,SLR,7-Sep-07,-122.40947,37.774474,1957,53,Mixres,0,Planning Filed,2,416,"56,700",,,,"3,700","53,000",,53,144838,3756,3,409,359,SLR,40-X
2620018,126 Museum Wy,Buena Vista,PL Filed,9/12/07,2,"The project would demolish an existing single-family dwelling (1,028 square feet) and construct a new two-unit dwelling with two off-street parking spaces.",,Residential,RH-2,563,0,,,,,,,2007.1058,,9/12/07,,40-X,RH-2,12-Sep-07,-122.439794,37.764214,1258,,Resident,0,Planning Filed,2,1,0,,,,,,,,3145,2620,18,,,RH-2,40-X
3752023,397 05th St,WSoMa,PL Filed,9/24/07,24,"Build a 24-unit residential over 5,000 square feet of retail space.
Demolition of two existing buildings and surface parking lot and new construction of 24 residential units, 5,110 sq. ft. of retail, and 19 parking spaces. The new structure would be appr",,Industrial,RSD,664,"5,000",,,,,"5,000",,2007.111,,9/24/07,,40-X/85-B,RSD,24-Sep-07,-122.401886,37.779189,1937,53,Mixres,0,Planning Filed,2,24,"5,000",,,,,"5,000",,53,8313,3752,23,19,19,RSD,40-X/85-B
1018012,3657 Sacramento St,Richmond,PL Filed,11/20/07,18,"Demolish existing garage and medical office buildings and construct a new 4-story building with 18 residential units, offices, retail, and 3 levels of underground parking.",,Mixed Use,NCD,718,0,0,,,,0,,2007.1347,,11/20/07,,40-X,SACRAMENTO,20-Nov-07,-122.452829,37.7873,661,,Resident,0,Planning Filed,2,18,0,,,0,,0,,,14622,1018,12,,,SACRAMENTO,40-X
150054,1020 Broadway ,Northeast,PL Filed,9/28/06,6,"Proposed project would involve a three-lot subdivision and the new construction of three two-unit buildings, one on each newly subdivided lot. The buildings would total approximately 19,000 sq. ft., 10 parking spaces, and would be approximately 40 feet in",,Residential,RH-2,361,0,0,0,0,0,0,0,2006.1202,,12/3/07,,40-X,RH-2,3-Dec-07,-122.413904,37.797123,149,,Resident,0,Planning Filed,2,6,0,0,0,0,0,0,0,,12064,150,54,,,RH-2,40-X
201012,8 Washington Street,Northeast,PL Filed,12/4/07,170,The proposed project would include the temporary removal of the existing Golden Gateway Tennis and Swim Club facility and the new construction of two mixed use buildings and outdoor health club facilities. The new buildings would include 170 residential u,,Mixed Use,RC-4,814,"32,100","1,500",0,0,0,"30,600",0,2007.003,,12/4/07,,84-E,RC-4,4-Dec-07,-122.395756,37.796691,31,23,Mixres,0,Planning Filed,2,170,"32,100",0,0,"1,500",0,"30,600",0,23,113510,201,12,520,520,RC-4,84-E
6531022,353 San Jose Av,Mission,PL Filed,7/1/10,4,Demolish existing single-family dwelling and construct new 4-unit residence.,CONSTRUCTION OF FOUR-STORY FOUR DWELLING UNITS.,Residential,RM-2,128,0,,,,,,,2009.0173,2.00712E+11,7/1/10,12/12/07,40-X,RM-2,12-Dec-07,-122.42118,37.749705,2512,,Resident,0,Planning Filed,6,3,0,,,,,,,,2932,6531,22,,,RM-2,40-X
238002,300 California St,Downtown,PL Filed,12/19/07,0,"VERTICAL ADDITION OF FOUR STORIES OF OFFICE USE, WITH NO CHANGE TO THE EXISTING OFFICE, RETAIL AND PARKING USES.",,Commercial,C-3-O,945,"195,200","195,200",,,,,,2007.1248,,12/19/07,,400-S,C-3-O,19-Dec-07,-122.400114,37.79333,169,,MIPS,0,Planning Filed,2,0,"61,600",,,"61,600",,,,,15097,238,2,,,C-3-O,400-S
3721019,562 Howard St,TB Combo,PL Filed,10/3/07,19,"8-story residential addition to existing 2-story commercial building & a change of use of the existing ground-floor space to retail, 19 new dwelling units, ten (total) stories",,Commercial,C-3-O(SD),741,"2,300",,,,0,"2,300",,2007.1135,,12/19/07,,450-S,C-3-O(SD),19-Dec-07,-122.397502,37.787588,1782,13,Mixres,0,Planning Filed,2,19,0,,,,"-2,300","2,300",,13,2300,3721,19,,,C-3-O(SD),450-S
5826004,118 Bache St,Bernal Heights,PL Filed,12/31/07,2,2-story addition on top of existing garage.,Verticle & Horizontial addition to existing garage structure. Existing is a detached garage only. Proposed will include additional parking with two levels of residential above garage.,Residential,RH-2,87,0,,,,,,,2007.1482,2.00712E+11,12/31/07,,40-X,RH-2,31-Dec-07,-122.417679,37.733864,2596,,Resident,0,Planning Filed,2,1,0,,,,,,,,1813,5826,4,,,RH-2,40-X
3537087,435 Duboce Av,Market Octavia,PL Filed,3/10/11,5,Addition of 6th dwelling unit without sufficient exposure,ADDING 3 RESIDENTIAL DWELLING UNITS TO THE BUILDING. MAINTAINING THE CURRENT COMMERCIAL PERMITTED US,Residential,RTO,567,0,,,,,,,2011.0237,2.00803E+11,3/10/11,3/20/08,40-X,RTO,20-Mar-08,-122.430024,37.769304,1505,,Resident,0,Planning Filed,13,3,0,,,,,,,,4948,3537,87,,,RTO,40-X
640010,1990 California St,Marina,PL Filed,5/15/08,22,Change of use from 11 dwelling units to group housing with 22 bedrooms per 209.2(a).,,Residential,RH-2,770,0,,,,,,,2008.0419,,4/8/08,,40-X,RH-2,8-Apr-08,-122.427,37.789899,421,,Resident,0,Planning Filed,3,11,0,,,,,,,,9460,640,10,,,RH-2,40-X
7044A006,5498 Mission St,"South Central, Other",PL Filed,11/18/09,6,Demolition and contruct new mixed use 3-story building with 6 residential units and bottom floor commercial.,to erect 6 dwelling units with 2 story new bldg; to demolish 5 dwelling units with retail space,Mixed Use,NC-2,22,0,,,,,,,2009.0812,2.00804E+11,8/28/09,4/15/08,40-X,NC-2,15-Apr-08,-122.44476,37.712769,3001,,Resident,0,Planning Filed,3,1,0,,,,,,,,5156,7044A,6,,,NC-2,40-X
855011,4 Octavia St,Market Octavia,PL Filed,10/6/08,49,"new construction of  mixed-use building containing +/- 49 dwelling units, +/-3,500 sq. ft. of ground-floor commercial space & a parking garage containing 37 residential-serving spaces & 2 commercial-serving spaces (39 total) -- ""C' for a lot in excess of ",,Mixed Use,NCT-3,587,"3,530",,,,,"3,530",,2008.0569,,5/14/08,,50-X/85-X,HAYES NCT/NCT-3,14-May-08,-122.423383,37.772172,583,,Mixres,0,Planning Filed,5,49,"3,530",,,,,"3,530",,,30044,855,11,39,39,HAYES NCT/NCT-3,50-X/85-X
250001,1401 California St,Northeast,PL Filed,10/20/08,95,"Demolish Cala Foods and loading dock and construct 6-8-story, 95-unit residential mixed-use building, 31,000-sf retail, and 105 parking, 246,500-sf total. LEED Gold.",,Mixed Use,NCD,334,"31,000",,,,,"31,000",,2008.07,,6/13/08,,65-A,POLK,13-Jun-08,-122.417554,37.790856,173,,Mixres,0,Planning Filed,5,95,"-19,056",0,0,0,0,"-19,056",0,,33902,250,1,,,POLK,65-A
